time_us,event,node_id,packet_id,details_json
18432500,tx_start,6,5364,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18433816,packet_delivered,6,5364,"{""kind"": ""voice"", ""latency_us"": 1318}"
18440000,voice_frame_generated,1,5365,"{""sequence"": 572}"
18440000,queue_depth,1,,"{""depth"": 1}"
18440000,tx_start,1,5365,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18441316,packet_delivered,1,5365,"{""kind"": ""voice"", ""latency_us"": 1318}"
18442500,voice_frame_generated,2,5366,"{""sequence"": 922}"
18442500,queue_depth,2,,"{""depth"": 1}"
18442500,tx_start,2,5366,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18443816,packet_delivered,2,5366,"{""kind"": ""voice"", ""latency_us"": 1318}"
18445000,voice_frame_generated,3,5367,"{""sequence"": 922}"
18445000,queue_depth,3,,"{""depth"": 1}"
18445000,tx_start,3,5367,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18446316,packet_delivered,3,5367,"{""kind"": ""voice"", ""latency_us"": 1318}"
18447500,voice_frame_generated,4,5368,"{""sequence"": 922}"
18447500,queue_depth,4,,"{""depth"": 1}"
18447500,tx_start,4,5368,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18448816,packet_delivered,4,5368,"{""kind"": ""voice"", ""latency_us"": 1318}"
18450000,voice_frame_generated,5,5369,"{""sequence"": 922}"
18450000,queue_depth,5,,"{""depth"": 1}"
18450000,tx_start,5,5369,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18451316,packet_delivered,5,5369,"{""kind"": ""voice"", ""latency_us"": 1318}"
18452500,voice_frame_generated,6,5370,"{""sequence"": 922}"
18452500,queue_depth,6,,"{""depth"": 1}"
18452500,tx_start,6,5370,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18453816,packet_delivered,6,5370,"{""kind"": ""voice"", ""latency_us"": 1318}"
18460000,voice_frame_generated,1,5371,"{""sequence"": 573}"
18460000,queue_depth,1,,"{""depth"": 1}"
18460000,tx_start,1,5371,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18461316,packet_delivered,1,5371,"{""kind"": ""voice"", ""latency_us"": 1318}"
18462500,voice_frame_generated,2,5372,"{""sequence"": 923}"
18462500,queue_depth,2,,"{""depth"": 1}"
18462500,tx_start,2,5372,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18463816,packet_delivered,2,5372,"{""kind"": ""voice"", ""latency_us"": 1318}"
18465000,voice_frame_generated,3,5373,"{""sequence"": 923}"
18465000,queue_depth,3,,"{""depth"": 1}"
18465000,tx_start,3,5373,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18466316,packet_delivered,3,5373,"{""kind"": ""voice"", ""latency_us"": 1318}"
18467500,voice_frame_generated,4,5374,"{""sequence"": 923}"
18467500,queue_depth,4,,"{""depth"": 1}"
18467500,tx_start,4,5374,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18468816,packet_delivered,4,5374,"{""kind"": ""voice"", ""latency_us"": 1318}"
18470000,voice_frame_generated,5,5375,"{""sequence"": 923}"
18470000,queue_depth,5,,"{""depth"": 1}"
18470000,tx_start,5,5375,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18471316,packet_delivered,5,5375,"{""kind"": ""voice"", ""latency_us"": 1318}"
18472500,voice_frame_generated,6,5376,"{""sequence"": 923}"
18472500,queue_depth,6,,"{""depth"": 1}"
18472500,tx_start,6,5376,"{""airtime_us"": 1316, ""kind"": ""voice""}"
18473816,packet_delivered,6,5376,"{""kind"": ""voice"", ""latency_us"": 1318}"
